frame,time_s,detected,mean_visibility,num_visible,nose_visibility,nose_x,nose_y,nose_z,left_shoulder_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_visibility,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_visibility,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_visibility,left_hip_x,left_hip_y,left_hip_z,right_hip_visibility,right_hip_x,right_hip_y,right_hip_z,left_knee_visibility,left_knee_x,left_knee_y,left_knee_z,right_knee_visibility,right_knee_x,right_knee_y,right_knee_z,left_ankle_visibility,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z
345,11.5,1,0.3648614755186897,5,0.9952053427696228,0.6158842794341517,0.5790146754799141,-1.1755267036357078,0.9714669585227966,0.7373007225716738,1.002291633917883,-0.24713783985375987,0.9689014554023743,0.32190148208729874,0.9652587876257278,-0.6056952039400081,0.23472310602664948,,,,0.5753995776176453,0.2506142474188844,1.43081478258922,-1.2655762503914776,0.1963954120874405,,,,0.6022907495498657,0.4658750369888983,0.9248538764447312,-1.9044317947373448,0.009956206195056438,,,,0.010317297652363777,,,,0.06732343882322311,,,,0.06932289898395538,,,,0.019216284155845642,,,,0.022680453956127167,,,
346,11.533333333333333,1,0.3648614755186897,5,0.9952053427696228,0.6161243802875151,0.5784801777832208,-1.1653023120442019,0.9714669585227966,0.7362072489070136,1.0012073198594613,-0.23901715843081212,0.9689014554023743,0.3218250445717048,0.9648570253328367,-0.6011488012472329,0.23472310602664948,,,,0.5753995776176453,0.24974992144923486,1.4364113965299525,-1.259999041682573,0.1963954120874405,,,,0.6022907495498657,0.4682093344449708,0.9227018640926716,-1.904240936297373,0.009956206195056438,,,,0.010317297652363777,,,,0.06732343882322311,,,,0.06932289898395538,,,,0.019216284155845642,,,,0.022680453956127167,,,
347,11.566666666666666,1,0.36307137380712307,5,0.9948517680168152,0.6166381876268892,0.5770136014265566,-1.178615106113284,0.9712322354316711,0.7366383507832951,0.9972732976820642,-0.2500320611172896,0.9673330783843994,0.3221657515104045,0.9641979042404014,-0.6066924393574075,0.22640830278396606,,,,0.575670063495636,0.25129600254868223,1.438697098798231,-1.2764204536361141,0.19135500490665436,,,,0.599441647529602,0.464133715393523,0.9183558007621633,-1.9451458843357732,0.010170536115765572,,,,0.010397183708846569,,,,0.06456724554300308,,,,0.0672544538974762,,,,0.019066890701651573,,,,0.02217944897711277,,,
348,11.6,1,0.35867724660784006,5,0.9949638843536377,0.6167411832431192,0.5751567827612085,-1.2056170076899433,0.9640738368034363,0.7370532934357272,0.9956755678874851,-0.2622277812601911,0.9621801972389221,0.3223730612173478,0.9639002236325724,-0.6119013232270651,0.22409287095069885,,,,0.5640963912010193,0.25204011322778785,1.427817558621042,-1.2848577237266152,0.18643036484718323,,,,0.5699848532676697,0.4607153723971702,0.90849110746192,-1.9649465118115303,0.009809903800487518,,,,0.010061598382890224,,,,0.0643053725361824,,,,0.07015147805213928,,,,0.019458409398794174,,,,0.023195045068860054,,,
349,11.633333333333333,1,0.35716936221489537,5,0.9929260015487671,0.6183573027345999,0.5756038072571105,-1.1951356688679151,0.962182343006134,0.7360411295436504,0.9947947292244257,-0.24749997491729764,0.9560790657997131,0.31689064421875873,0.9633819984216916,-0.6048059206799509,0.22099891304969788,,,,0.5659265518188477,0.2453829881072603,1.4191393323364565,-1.2741528923607364,0.1795596331357956,,,,0.5605136752128601,0.4333540005719324,0.9016948807702951,-1.9557436013207443,0.01145472563803196,,,,0.011500116437673569,,,,0.06587785482406616,,,,0.07301229238510132,,,,0.019427912309765816,,,,0.02374262362718582,,,
350,11.666666666666666,1,0.35387180759929693,5,0.9933605790138245,0.6194362654214526,0.5759221603478454,-1.135695784457388,0.9645324945449829,0.7352966732183971,0.9923262020052546,-0.2066033543603098,0.9582349061965942,0.3149282008711151,0.9625481375826993,-0.5838526546078016,0.21005047857761383,,,,0.5451890230178833,0.24612204587105846,1.4167862641151643,-1.2448560478992805,0.17427586019039154,,,,0.5635701417922974,0.42600276890048994,0.919185587557807,-1.912441217183066,0.011402009055018425,,,,0.011289272457361221,,,,0.06074431538581848,,,,0.06733088940382004,,,,0.018284393474459648,,,,0.022069135680794716,,,
351,11.7,1,0.3515691760784158,5,0.9933741092681885,0.6177919278291659,0.5756911419832531,-1.1548682952101068,0.9612120389938354,0.7370806442181185,0.9928039743573219,-0.22454416583175785,0.9563611745834351,0.3146741160961545,0.963120198859922,-0.5725425820928775,0.2090454399585724,,,,0.5327388644218445,0.2450169627760922,1.4220242753759154,-1.2301077820753337,0.1725948303937912,,,,0.5433849096298218,0.41811300690824516,0.9503308416951279,-1.9347033126108792,0.011176807805895805,,,,0.011181770823895931,,,,0.0641152560710907,,,,0.07203249633312225,,,,0.01924121379852295,,,,0.023940376937389374,,,
352,11.733333333333333,1,0.35027898368067467,5,0.9933501482009888,0.6146787662132042,0.5764763204358694,-1.1730156057002668,0.9604455828666687,0.7383600547448734,0.9933037106046603,-0.2482473838442239,0.9560425877571106,0.312574909970044,0.9635049776533309,-0.5569461523460719,0.21295368671417236,,,,0.521401047706604,0.23264942203229194,1.4307683049236326,-1.183612941158483,0.17747516930103302,,,,0.5330888032913208,0.3837814873764744,1.0004931963566945,-1.9147250509328706,0.010686907917261124,,,,0.010740530677139759,,,,0.06329991668462753,,,,0.07107799500226974,,,,0.019107960164546967,,,,0.023956451565027237,,,
353,11.766666666666667,1,0.3461008778271767,5,0.9935582280158997,0.6120228708959043,0.57702042000213,-1.1864270765628184,0.9556377530097961,0.7392119936322329,0.9936443349415727,-0.2637063584406744,0.9519004225730896,0.31135206797859594,0.9637412243494732,-0.5487404006001513,0.21096958220005035,,,,0.5065237283706665,0.23073674136386185,1.435441734097025,-1.1571510542600043,0.17447806894779205,,,,0.5050459504127502,0.3777450524187963,1.0285606457748815,-1.8799387354897403,0.01025247573852539,,,,0.010329388082027435,,,,0.06328639388084412,,,,0.07301164418458939,,,,0.019486457109451294,,,,0.024831319227814674,,,
354,11.8,1,0.3486678669802271,5,0.9938210844993591,0.6100648243053252,0.5773246142834735,-1.1940372665059602,0.9566220045089722,0.7397870183510193,0.9936386730756628,-0.2733601555402775,0.9526634216308594,0.31099226937094393,0.9639631022400199,-0.5455558812711648,0.2152675837278366,,,,0.5173031091690063,0.2327289494453878,1.437637747517362,-1.157383598528115,0.17962364852428436,,,,0.5163220763206482,0.3837609193416254,0.998734068053083,-1.8667759515318134,0.00995482224971056,,,,0.010079313069581985,,,,0.06251521408557892,,,,0.07419601827859879,,,,0.019322220236063004,,,,0.024991754442453384,,,
355,11.833333333333334,1,0.35348191341528523,5,0.9942875504493713,0.6052695472217049,0.5769881087044098,-1.2444910998674656,0.9592943787574768,0.7411869597798413,0.9939663559735206,-0.3016605474176992,0.9556728601455688,0.3102230837521885,0.9652362541924493,-0.5463296653097678,0.22699116170406342,,,,0.5234851837158203,0.19564977276377948,1.446326906317268,-1.1775937461349024,0.20156270265579224,,,,0.5397654175758362,0.34201435061139573,0.9775006431579405,-1.95954735003223,0.00912831723690033,,,,0.009280534461140633,,,,0.06075043976306915,,,,0.07165782153606415,,,,0.01898978278040886,,,,0.024398723617196083,,,
356,11.866666666666667,1,0.3548940426598375,5,0.9946843981742859,0.6005649001820397,0.5768340403089376,-1.2880854365103143,0.9597452878952026,0.7422542515055415,0.9942118630188972,-0.329716790550559,0.9564536809921265,0.3093889134530776,0.9661228650410377,-0.5454299307749734,0.23529459536075592,,,,0.5192314386367798,0.16807243517674159,1.4523139381246326,-1.1915060667638835,0.2145552635192871,,,,0.54619300365448,0.2889348846504082,0.9629484713840355,-2.0405054812194603,0.008457944728434086,,,,0.008647080510854721,,,,0.058757439255714417,,,,0.06906504184007645,,,,0.01850380189716816,,,,0.024033578112721443,,,
357,11.9,1,0.357156710126079,5,0.9950947165489197,0.5958678684628465,0.5758360745484249,-1.306276972076385,0.9621122479438782,0.7435563941656802,0.9944898261392899,-0.3502398592070008,0.9592759013175964,0.3088187897387333,0.9668763692696474,-0.5429677029272164,0.24065126478672028,,,,0.5171608328819275,0.15462359243776405,1.4659022478943655,-1.199820545505623,0.22859600186347961,,,,0.5613584518432617,0.2651670979738526,0.9932769150075822,-2.0827446010900723,0.007869160734117031,,,,0.00814001727849245,,,,0.05584820359945297,,,,0.06596469134092331,,,,0.01760941371321678,,,,0.023356327787041664,,,
358,11.933333333333334,1,0.3583249983807596,5,0.995439887046814,0.5914738747872432,0.5751229788245987,-1.3104529763129968,0.963569700717926,0.7448683299523073,0.9963214061295341,-0.3586885624413376,0.9605039358139038,0.30793503691039786,0.9698874941332842,-0.5281989695503484,0.24577105045318604,,,,0.5079051852226257,0.1498622975538393,1.485340705720575,-1.1793807457226495,0.24080029129981995,,,,0.5677199363708496,0.24067565203668717,1.0356885519997534,-2.0952150840595594,0.007369617931544781,,,,0.007701466325670481,,,,0.05519455298781395,,,,0.06515217572450638,,,,0.01736564375460148,,,,0.02373153530061245,,,
359,11.966666666666667,1,0.3589502147470529,5,0.9957211017608643,0.5858743708708151,0.5732082313068273,-1.2949627071030272,0.9648491144180298,0.7457792105804915,0.9969946149135376,-0.36326361549886854,0.9611850380897522,0.3073301607221128,0.9717640035951727,-0.519933881889971,0.25021278858184814,,,,0.5021781921386719,0.16243399652373336,1.497995585049782,-1.1547803915775403,0.24927084147930145,,,,0.5668519139289856,0.2423796299166821,1.0686315406524518,-2.0340043558006147,0.0075278207659721375,,,,0.007884863764047623,,,,0.054429393261671066,,,,0.0650624930858612,,,,0.01743888296186924,,,,0.02374034747481346,,,
360,12.0,1,0.3528228117009768,4,0.9959995150566101,0.5810442691013002,0.5724255750613703,-1.2845217069571349,0.9656998515129089,0.7464180071921869,0.9973252417843859,-0.37794729468320765,0.9630271792411804,0.3074249412312937,0.9730759687744791,-0.5160016733128173,0.24517855048179626,,,,0.48476919531822205,,,,0.23146525025367737,,,,0.5324578285217285,0.23371355733743704,1.1956590251539514,-2.002357393237676,0.0072344704531133175,,,,0.007684475276619196,,,,0.05180332437157631,,,,0.061464592814445496,,,,0.01702466607093811,,,,0.02288765273988247,,,
361,12.033333333333333,1,0.34665015096274704,3,0.9961393475532532,0.5719027606125026,0.5740988529747829,-1.2936910685310357,0.9542055726051331,0.7461872454325562,0.9974436165433054,-0.4137682872808622,0.9584750533103943,0.3106502503143134,0.9727522670493771,-0.5149993580979944,0.2420765459537506,,,,0.46344175934791565,,,,0.22204670310020447,,,,0.49966534972190857,,,,0.007193864788860083,,,,0.007757124025374651,,,,0.05237415432929993,,,,0.06162453070282936,,,,0.0178182702511549,,,,0.02363368682563305,,,
362,12.066666666666666,1,0.3420752090975069,3,0.9963749051094055,0.5654578925403698,0.5757682337282373,-1.2990997520572658,0.9511076807975769,0.7459149012057129,0.9969731749175634,-0.43759205345885477,0.9579547643661499,0.31336414784098343,0.9723863440241789,-0.5144577401560533,0.24104352295398712,,,,0.4477443993091583,,,,0.21410875022411346,,,,0.47212129831314087,,,,0.0070380703546106815,,,,0.007657043635845184,,,,0.05101136863231659,,,,0.05958162993192673,,,,0.017928557470440865,,,,0.023305727168917656,,,
363,12.1,1,0.34418265962113553,3,0.9964619278907776,0.5571702028178096,0.5771030972145786,-1.2975031377117534,0.951560378074646,0.7457746321322223,0.9969482786213409,-0.4459086376746849,0.9570409059524536,0.3153658268743085,0.9725029713154298,-0.497969251312553,0.2513335049152374,,,,0.44505032896995544,,,,0.22385439276695251,,,,0.4833252429962158,,,,0.006743848789483309,,,,0.007330008782446384,,,,0.0515456348657608,,,,0.058992255479097366,,,,0.018184661865234375,,,,0.022951483726501465,,,
364,12.133333333333333,1,0.33827615690489227,3,0.9966993927955627,0.550340639889642,0.5780770374158972,-1.3060759354500462,0.9533030390739441,0.7454885639799823,0.9952445642877157,-0.46884872146688394,0.9587059020996094,0.316664389821423,0.9725783340502107,-0.5032227029466801,0.2473975121974945,,,,0.42907625436782837,,,,0.20785640180110931,,,,0.4455000162124634,,,,0.00649815471842885,,,,0.00715239904820919,,,,0.0489836111664772,,,,0.05608634650707245,,,,0.017901545390486717,,,,0.022429464384913445,,,
365,12.166666666666666,1,0.33277397491754246,3,0.996900200843811,0.5453996391478012,0.5794139698121913,-1.323771539748504,0.9552284479141235,0.7454287746188275,0.9943204712579623,-0.5044357293821349,0.9607574939727783,0.3175482515859336,0.9733152658400761,-0.5236032181029441,0.2425564080476761,,,,0.4155339002609253,,,,0.19137559831142426,,,,0.40818387269973755,,,,0.006679615471512079,,,,0.007506877183914185,,,,0.04772838205099106,,,,0.053677067160606384,,,,0.01814575307071209,,,,0.021788056939840317,,,
366,12.2,1,0.3308939363162678,3,0.9970001578330994,0.5411972693570436,0.5803424553555029,-1.332405444378213,0.9514927268028259,0.745436721746729,0.9938458576000713,-0.5152480502708635,0.9596266746520996,0.3182156100926211,0.9738917896608986,-0.5235971690348233,0.24318115413188934,,,,0.4014935791492462,,,,0.19353167712688446,,,,0.3982314169406891,,,,0.00643882667645812,,,,0.007444404065608978,,,,0.04787411540746689,,,,0.05449985712766647,,,,0.018104420974850655,,,,0.022702161222696304,,,
367,12.233333333333333,1,0.32587831739622813,3,0.9972212910652161,0.5364727998154944,0.5809755867259944,-1.3152130578718473,0.9540563821792603,0.7450133458705985,0.9937354109622922,-0.5194071580816028,0.9619601368904114,0.3186921219567644,0.9755226278923288,-0.5130362428021442,0.23926934599876404,,,,0.3902292549610138,,,,0.17915594577789307,,,,0.3666042983531952,,,,0.006032920908182859,,,,0.007033450994640589,,,,0.044757548719644547,,,,0.051301050931215286,,,,0.017151974141597748,,,,0.021644525229930878,,,
368,12.266666666666667,1,0.32216657773376656,3,0.9974100589752197,0.5321126179957698,0.5802933416640829,-1.3035090500447473,0.9558143019676208,0.7453903066270122,0.9947819438930869,-0.5221600328777335,0.963466227054596,0.31890477521997,0.9794174843267236,-0.5078445346906193,0.23491814732551575,,,,0.380702406167984,,,,0.1671897917985916,,,,0.3391656279563904,,,,0.006138894706964493,,,,0.007265594322234392,,,,0.04446106404066086,,,,0.05150790885090828,,,,0.01773723214864731,,,,0.02238825522363186,,,
369,12.3,1,0.3199169125336294,3,0.9975616931915283,0.5264077681248404,0.5803820202065755,-1.2973361267679258,0.9583613872528076,0.7459880068904955,0.9958730210015738,-0.5202689207023254,0.9652671813964844,0.3181626384322535,0.9826028634374284,-0.5039296994833236,0.23829780519008636,,,,0.3747726082801819,,,,0.15895642340183258,,,,0.3162463307380676,,,,0.006174769252538681,,,,0.007450337987393141,,,,0.04394242540001869,,,,0.05163249745965004,,,,0.017471889033913612,,,,0.022784514352679253,,,
370,12.333333333333334,1,0.3180102134983127,3,0.9975524544715881,0.5213024366459759,0.580502030901042,-1.3063075361473686,0.9543116092681885,0.7465754477684456,0.9990021078193878,-0.5257279123364001,0.9641175866127014,0.3164744595095797,0.9851395629331927,-0.4995571459491709,0.2368677258491516,,,,0.3632563650608063,,,,0.15677358210086823,,,,0.30100715160369873,,,,0.006444539874792099,,,,0.008084091357886791,,,,0.04809882119297981,,,,0.05482449010014534,,,,0.01863821968436241,,,,0.02415613830089569,,,
371,12.366666666666667,1,0.31686456934907115,3,0.9976023435592651,0.5175863687190471,0.5805800302389752,-1.3122307889139977,0.9524986743927002,0.7469648768458099,1.0013936700307613,-0.5284823846666691,0.9645033478736877,0.31506452298002424,0.98689166702229,-0.4967700600238404,0.23544195294380188,,,,0.3599632680416107,,,,0.1524820476770401,,,,0.28881120681762695,,,,0.007102175150066614,,,,0.009152667596936226,,,,0.05035844072699547,,,,0.05664685741066933,,,,0.019666293635964394,,,,0.02501012571156025,,,
372,12.4,1,0.3128805828209107,3,0.9976938366889954,0.5153549083863834,0.580847060729508,-1.3118277174962985,0.9517598748207092,0.746594712631636,1.0027461130736568,-0.5283131351365719,0.9638647437095642,0.3139592909324754,0.988059685609527,-0.49500919696969115,0.22794032096862793,,,,0.34849435091018677,,,,0.1426807940006256,,,,0.2711963951587677,,,,0.007169279269874096,,,,0.009240369312465191,,,,0.049120642244815826,,,,0.05444289743900299,,,,0.019574511796236038,,,,0.02426956035196781,,,
373,12.433333333333334,1,0.31354877825539845,3,0.9977731704711914,0.5134775120175479,0.5811887276516468,-1.3110768246564666,0.95344078540802,0.7463502067801487,1.0039630110584505,-0.5291341488764535,0.9651103615760803,0.3126352302686385,0.9887926302226894,-0.4939726623107753,0.23278379440307617,,,,0.347223162651062,,,,0.14534074068069458,,,,0.266703337430954,,,,0.00803161971271038,,,,0.010372497141361237,,,,0.04969486966729164,,,,0.054622337222099304,,,,0.020293651148676872,,,,0.024743789806962013,,,
374,12.466666666666667,1,0.31045103642659694,3,0.9978712797164917,0.5125059241761385,0.5825562461855289,-1.3076599214016773,0.9543731212615967,0.7456475461457165,1.0045838478074436,-0.5252367935224469,0.9658729434013367,0.31173082895271065,0.9878150090883929,-0.4942486695991787,0.22676357626914978,,,,0.3412337601184845,,,,0.13656064867973328,,,,0.25007057189941406,,,,0.0077152191661298275,,,,0.010046325623989105,,,,0.04796195775270462,,,,0.05303747206926346,,,,0.019877053797245026,,,,0.024479543790221214,,,
375,12.5,1,0.3086073499960968,3,0.9979352951049805,0.5117449887888365,0.5851882983495388,-1.277647845097141,0.9482102990150452,0.7440429603510891,1.0048068966474308,-0.5106922087223198,0.9635680913925171,0.31193715428346847,0.9863073434151739,-0.47588036246923426,0.22324338555335999,,,,0.33108386397361755,,,,0.14223197102546692,,,,0.24375426769256592,,,,0.007438004482537508,,,,0.009747658856213093,,,,0.04718244448304176,,,,0.052497413009405136,,,,0.020038967952132225,,,,0.02496388740837574,,,
376,12.533333333333333,1,0.30712782827994,3,0.9980021119117737,0.5112459510373784,0.5874655388270532,-1.2608833973640496,0.9458664655685425,0.7429257047988629,1.0056138420307956,-0.4964546142027384,0.9634162187576294,0.3121422267608257,0.985190322399365,-0.46541501533468044,0.2188560962677002,,,,0.32999080419540405,,,,0.1378030627965927,,,,0.23224255442619324,,,,0.007543180137872696,,,,0.009988118894398212,,,,0.048703841865062714,,,,0.05369372293353081,,,,0.02090410329401493,,,,0.025651486590504646,,,
377,12.566666666666666,1,0.31236837030603337,3,0.9979735612869263,0.5101701214775839,0.5888525227439702,-1.2350638613625373,0.9454141855239868,0.742081809935208,1.006588366522692,-0.48537108645875493,0.9609048962593079,0.31215701358086745,0.9844012908937125,-0.43497063334818314,0.23700346052646637,,,,0.33329033851623535,,,,0.1650833636522293,,,,0.24540255963802338,,,,0.007549997419118881,,,,0.009897127747535706,,,,0.0514061376452446,,,,0.058276478201150894,,,,0.02138475701212883,,,,0.027201950550079346,,,
